id_nspn,date_homework,event,apq_01_good_job,apq_02_threaten_punish,apq_03_fails_note,apq_04_games,apq_05_talk_out_punish,apq_06_ask_school,apq_07_stays_out,apq_08_homework,apq_09_compliment,apq_10_praise,apq_11_out_friends,apq_12_punish_early,apq_13_spank,apq_14_slap,apq_15_hit,apq_positive,apq_inconsistent,apq_poorsup,apq_involve,apq_punish,apq_alabama_parentin_v_14
16493,02/03/2013,Home Questionnaire Pack 1,Sometimes,Sometimes,Often,Never,Sometimes,Almost never,Never,Never,Sometimes,Almost never,Sometimes,Often,Sometimes,Never,Never,8,10,8,4,5,Complete
16493,12/02/2014,Home Questionnaire Pack 2,Sometimes,Almost never,Often,Never,Sometimes,Almost never,Almost never,Never,Sometimes,Sometimes,Never,Sometimes,Never,Never,Never,9,8,7,4,3,Complete
16493,28/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
16501,02/03/2013,Home Questionnaire Pack 1,Often,Often,Never,Almost never,Often,Often,Never,Sometimes,Always,Always,Almost never,Always,Never,Never,Never,14,13,4,9,3,Complete
16501,08/02/2014,Home Questionnaire Pack 2,Often,Almost never,Almost never,Almost never,Sometimes,Sometimes,Almost never,Almost never,Often,Sometimes,Sometimes,Sometimes,Never,Never,Never,11,8,7,7,3,Complete
16501,18/09/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
16519,17/03/2013,Home Questionnaire Pack 1,Always,Never,Never,Always,Never,Always,Never,Sometimes,Always,Always,Never,Never,Never,Never,Never,15,3,3,13,3,Complete
16519,08/04/2014,Home Questionnaire Pack 2,Always,Never,Never,Often,Never,Always,Never,Sometimes,Often,Sometimes,Almost never,Never,Never,Never,Never,12,3,4,12,3,Complete
16519,02/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
16527,02/03/2013,Home Questionnaire Pack 1,Often,Never,Almost never,Sometimes,Almost never,Often,Never,Sometimes,Always,Sometimes,Sometimes,Sometimes,Never,Never,Never,12,6,6,10,3,Complete
16527,17/03/2015,Home Questionnaire Pack 2,Often,Never,Almost never,Sometimes,Never,Often,Never,Almost never,Often,Often,Sometimes,Never,Never,Never,Never,12,3,6,9,3,Complete
16568,03/03/2013,Home Questionnaire Pack 1,Sometimes,Almost never,Sometimes,Sometimes,Sometimes,Almost never,Almost never,Never,Sometimes,Sometimes,Never,Sometimes,Never,Never,Never,9,8,6,6,3,Complete
16568,15/02/2014,Home Questionnaire Pack 2,Sometimes,Never,Almost never,Never,Never,Never,Never,Never,Sometimes,Almost never,Almost never,Never,Never,Never,Never,8,3,5,3,3,Complete
16568,01/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
16584,31/03/2013,Home Questionnaire Pack 1,Sometimes,Almost never,Almost never,Never,Almost never,Often,Almost never,Never,Sometimes,Never,Often,Almost never,Almost never,Never,Never,7,6,8,6,4,Complete
16584,10/06/2016,Home Questionnaire Pack 2,Almost never,Sometimes,Never,Never,Never,Often,Almost never,Almost never,Often,Sometimes,Sometimes,Often,Never,Never,Never,9,8,6,7,3,Complete
16584,06/10/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
16592,05/03/2013,Home Questionnaire Pack 1,Sometimes,Never,Never,Almost never,Sometimes,Almost never,Almost never,Almost never,Often,Sometimes,Almost never,Sometimes,Never,Never,Never,10,7,5,6,3,Complete
16592,08/02/2014,Home Questionnaire Pack 2,Sometimes,Never,Never,Sometimes,Never,Sometimes,Almost never,Almost never,Sometimes,Sometimes,Almost never,Never,Never,Never,Never,9,3,5,8,3,Complete
16592,26/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
16600,02/03/2013,Home Questionnaire Pack 1,Often,Never,Never,Often,Almost never,Often,Never,Sometimes,Often,Often,Almost never,Never,Never,Almost never,Never,12,4,4,11,4,Complete
16600,06/02/2014,Home Questionnaire Pack 2,Often,Never,Never,Often,Never,Often,Never,Sometimes,Always,Often,Almost never,Never,Never,Never,Never,13,3,4,11,3,Complete
16600,26/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
16618,10/03/2013,Home Questionnaire Pack 1,Often,Almost never,Never,Sometimes,Never,Often,Almost never,Almost never,Often,Often,Never,Never,Never,Almost never,Never,12,4,4,9,4,Complete
16618,15/02/2014,Home Questionnaire Pack 2,Sometimes,Never,Almost never,Almost never,Never,Sometimes,Almost never,Never,Often,Sometimes,Almost never,Never,Never,Never,Never,10,3,6,6,3,Complete
16618,02/06/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
16634,02/03/2013,Home Questionnaire Pack 1,Sometimes,Never,Always,Sometimes,Never,Almost never,Often,Sometimes,Sometimes,Almost never,Sometimes,Never,Never,Almost never,Never,8,3,12,8,4,Complete
16634,14/02/2014,Home Questionnaire Pack 2,Almost never,Often,Sometimes,Almost never,Never,Never,Often,Sometimes,Sometimes,Never,Always,Never,Often,Often,Almost never,6,6,12,6,10,Complete
16634,28/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
16642,06/03/2013,Home Questionnaire Pack 1,Often,Sometimes,Almost never,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Almost never,Often,Almost never,Never,Never,Never,9,8,9,10,3,Complete
16642,05/08/2014,Home Questionnaire Pack 2,Sometimes,Sometimes,Often,Sometimes,Almost never,Sometimes,Sometimes,Sometimes,Sometimes,Almost never,Sometimes,Almost never,Almost never,Almost never,Almost never,8,7,10,9,6,Complete
16642,,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
16659,05/03/2013,Home Questionnaire Pack 1,Often,Almost never,Almost never,Often,Almost never,Always,Never,Often,Often,Often,Never,Often,Never,Never,Never,12,8,4,13,3,Complete
16659,13/02/2014,Home Questionnaire Pack 2,Often,Sometimes,Almost never,Sometimes,Sometimes,Always,Sometimes,Almost never,Always,Often,Almost never,Often,Never,Never,Never,13,10,7,10,3,Complete
16659,01/09/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
16675,06/03/2013,Home Questionnaire Pack 1,Often,Almost never,Never,Never,Never,Never,Sometimes,Never,Often,Often,Almost never,Almost never,Almost never,Almost never,Sometimes,12,5,6,3,7,Complete
16675,08/02/2014,Home Questionnaire Pack 2,Often,Often,Never,Never,Often,Always,Always,Often,Often,Often,Never,Often,Never,Never,Never,12,12,7,10,3,Complete
16675,27/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
16683,11/03/2013,Home Questionnaire Pack 1,Sometimes,Never,Never,Almost never,Never,Sometimes,Never,Sometimes,Often,Almost never,Never,Often,Never,Never,Never,9,6,3,8,3,Complete
16683,22/04/2014,Home Questionnaire Pack 2,Often,Often,Never,Almost never,Almost never,Often,Often,Almost never,Always,Always,Almost never,Often,Never,Never,Never,14,10,7,8,3,Complete
16683,28/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
16691,06/03/2013,Home Questionnaire Pack 1,Sometimes,Never,Sometimes,Never,Never,Sometimes,Never,Almost never,Sometimes,Sometimes,Often,Never,Never,Never,Never,9,3,8,6,3,Complete
16691,13/02/2014,Home Questionnaire Pack 2,Sometimes,Sometimes,Always,Almost never,Almost never,Often,Never,Sometimes,Sometimes,Almost never,Often,Sometimes,Never,Never,Never,8,8,10,9,3,Complete
16691,02/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
16709,03/08/2013,Home Questionnaire Pack 1,Sometimes,Almost never,Almost never,Almost never,Sometimes,Always,Almost never,Almost never,Often,Almost never,Sometimes,Often,Never,Never,Never,9,9,7,9,3,Complete
16709,19/02/2014,Home Questionnaire Pack 2,Sometimes,Almost never,Almost never,Sometimes,Sometimes,Always,Sometimes,Never,Often,Almost never,Sometimes,Often,Never,Never,Never,9,9,8,9,3,Complete
16733,02/03/2013,Home Questionnaire Pack 1,Often,Sometimes,Never,Sometimes,Often,Often,Almost never,Never,Often,Sometimes,Often,Often,Never,Never,Never,11,11,7,8,3,Complete
16733,13/02/2014,Home Questionnaire Pack 2,Sometimes,Never,Sometimes,Almost never,Sometimes,Always,Often,Almost never,Sometimes,Almost never,Always,Almost never,Never,Never,Never,8,6,12,9,3,Complete
16733,25/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
16741,02/03/2013,Home Questionnaire Pack 1,Always,Sometimes,Never,Often,Often,Always,Almost never,Almost never,Often,Sometimes,Almost never,Sometimes,Never,Never,Never,12,10,5,11,3,Complete
16741,16/02/2014,Home Questionnaire Pack 2,Often,Often,Never,Sometimes,Sometimes,Often,Never,Almost never,Often,Sometimes,Often,Sometimes,Never,Never,Never,11,10,6,9,3,Complete
16741,11/06/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
16766,04/03/2013,Home Questionnaire Pack 1,Sometimes,Sometimes,Often,Never,Sometimes,Often,Sometimes,Never,Sometimes,Sometimes,Often,Sometimes,Never,Never,Never,9,9,11,6,3,Complete
16766,17/03/2014,Home Questionnaire Pack 2,Often,Almost never,Sometimes,Sometimes,Sometimes,Sometimes,Never,Almost never,Always,Always,Sometimes,Sometimes,Never,Never,Never,14,8,7,8,3,Complete
16766,06/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
16774,06/03/2013,Home Questionnaire Pack 1,Sometimes,Almost never,Never,Sometimes,Almost never,Often,Sometimes,Sometimes,Sometimes,Sometimes,Almost never,Sometimes,Never,Never,Never,9,7,6,10,3,Complete
16782,03/03/2013,Home Questionnaire Pack 1,Sometimes,Almost never,Never,Never,Often,Almost never,Always,Never,Often,Often,Often,Always,Never,Never,Never,11,11,10,4,3,Complete
16782,21/03/2014,Home Questionnaire Pack 2,Never,Never,Never,Never,Often,Sometimes,Always,Never,Almost never,Almost never,Always,Always,Never,Never,Never,5,10,11,5,3,Complete
16782,13/10/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
16790,02/03/2013,Home Questionnaire Pack 1,Often,Almost never,Never,Almost never,Never,Often,Never,Almost never,Often,Almost never,Almost never,Never,Never,Never,Never,10,4,4,8,3,Complete
16790,06/07/2014,Home Questionnaire Pack 2,Often,Never,Never,Almost never,Almost never,Always,Never,Sometimes,Often,Almost never,Almost never,Never,Never,Never,Never,10,4,4,10,3,Complete
16790,17/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
16824,04/03/2013,Home Questionnaire Pack 1,Sometimes,Sometimes,Almost never,Sometimes,Often,Sometimes,Often,Never,Sometimes,Often,Sometimes,Sometimes,Never,Almost never,Never,10,10,9,7,4,Complete
16824,13/03/2014,Home Questionnaire Pack 2,Sometimes,Never,Never,Sometimes,Never,Never,Often,Never,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,9,3,8,5,3,Complete
16832,06/03/2013,Home Questionnaire Pack 1,Sometimes,Sometimes,Never,Sometimes,Never,Never,Never,Never,Often,Often,Never,Never,Never,Never,Never,11,5,3,5,3,Complete
16832,19/07/2014,Home Questionnaire Pack 2,Sometimes,Never,Never,Sometimes,Never,Never,Sometimes,Never,Always,Always,Never,Sometimes,Never,Never,Never,13,5,5,5,3,Complete
16857,06/03/2013,Home Questionnaire Pack 1,Often,Never,Never,Sometimes,Sometimes,Always,Sometimes,Often,Always,Always,Almost never,Sometimes,Never,Never,Never,14,7,6,12,3,Complete
16857,27/07/2014,Home Questionnaire Pack 2,Often,Almost never,Never,Almost never,Sometimes,Always,Often,Often,Often,Often,Never,Sometimes,Never,Never,Never,12,8,6,11,3,Complete
16857,04/09/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
16873,06/03/2013,Home Questionnaire Pack 1,Sometimes,Always,Sometimes,Sometimes,Never,Always,Sometimes,Always,Always,Always,Never,Always,Never,Never,Never,13,11,7,13,3,Complete
16873,08/02/2014,Home Questionnaire Pack 2,Always,Sometimes,Always,Often,Often,Always,Always,Always,Always,Always,Never,Always,Never,Never,Never,15,12,11,14,3,Complete
16873,28/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
16881,03/03/2013,Home Questionnaire Pack 1,Always,Sometimes,Never,Sometimes,Often,Often,Almost never,Almost never,Always,Often,Almost never,Often,Never,Never,Never,14,11,5,9,3,Complete
16899,06/03/2013,Home Questionnaire Pack 1,Sometimes,Almost never,Almost never,Almost never,Often,Often,Often,Sometimes,Always,Always,Often,Never,Never,Never,Never,13,7,10,9,3,Complete
16899,18/02/2014,Home Questionnaire Pack 2,Always,Almost never,Almost never,Often,Sometimes,Often,Sometimes,Sometimes,Always,Often,Sometimes,Never,Never,Never,Never,14,6,8,11,3,Complete
16899,01/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
16907,06/03/2013,Home Questionnaire Pack 1,Sometimes,Never,Often,Often,Never,Often,Never,Never,Often,Often,Almost never,Never,Never,Never,Never,11,3,7,9,3,Complete
16907,09/02/2014,Home Questionnaire Pack 2,Sometimes,Almost never,Almost never,Sometimes,Almost never,Often,Never,Never,Often,Often,Sometimes,Never,Never,Never,Never,11,5,6,8,3,Complete
16923,02/03/2013,Home Questionnaire Pack 1,Sometimes,Often,Never,Almost never,Never,Often,Never,Almost never,Almost never,Almost never,Sometimes,Never,Never,Almost never,Never,7,6,5,8,4,Complete
16923,07/02/2014,Home Questionnaire Pack 2,Sometimes,Sometimes,Never,Almost never,Never,Sometimes,Never,Almost never,Almost never,Never,Often,Never,Sometimes,Sometimes,Never,6,5,6,7,7,Complete
16949,16/03/2013,Home Questionnaire Pack 1,Often,Sometimes,Never,Always,Never,Always,Never,Sometimes,Often,Never,Never,Often,Never,Never,Never,9,8,3,13,3,Complete
16949,17/07/2014,Home Questionnaire Pack 2,Sometimes,Sometimes,Never,Sometimes,Almost never,Always,Never,Sometimes,Sometimes,Almost never,Never,Often,Never,Never,Never,8,9,3,11,3,Complete
16949,03/09/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
16956,08/03/2013,Home Questionnaire Pack 1,Often,Sometimes,Never,Often,Sometimes,Almost never,Never,Almost never,Often,Often,Almost never,Sometimes,Never,Never,Never,12,9,4,8,3,Complete
16956,22/02/2014,Home Questionnaire Pack 2,Often,Almost never,Never,Sometimes,Never,Always,Never,Almost never,Often,Often,Almost never,Sometimes,Never,Never,Never,12,6,4,10,3,Complete
16956,11/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
16964,06/03/2013,Home Questionnaire Pack 1,Always,Never,Almost never,Often,Never,Always,Almost never,Sometimes,Always,Often,Almost never,Never,Never,Never,Never,14,3,6,12,3,Complete
16964,23/06/2014,Home Questionnaire Pack 2,Often,Never,Sometimes,Often,Sometimes,Often,Sometimes,Almost never,Often,Often,Almost never,Sometimes,Never,Never,Never,12,7,8,10,3,Complete
16964,10/09/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
16980,03/03/2013,Home Questionnaire Pack 1,Always,Never,Always,Often,Sometimes,Often,Never,Never,Often,Often,Sometimes,Almost never,Never,Never,Never,13,6,9,9,3,Complete
16998,03/03/2013,Home Questionnaire Pack 1,Sometimes,Never,Almost never,Often,Almost never,Always,Almost never,Sometimes,Often,Often,Never,Never,Never,Never,Never,11,4,5,12,3,Complete
16998,14/04/2014,Home Questionnaire Pack 2,Sometimes,Never,Never,Often,Never,Always,Almost never,Often,Often,Often,Never,Sometimes,Never,Never,Never,11,5,4,13,3,Complete
16998,06/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
17004,04/03/2013,Home Questionnaire Pack 1,Often,Almost never,Never,Sometimes,Almost never,Always,Almost never,Often,Always,Often,Never,Almost never,Never,Never,Never,13,6,4,12,3,Complete
17038,15/03/2013,Home Questionnaire Pack 1,Almost never,Often,Sometimes,Sometimes,Sometimes,Sometimes,Almost never,Sometimes,Sometimes,Almost never,Almost never,Almost never,Almost never,Never,Never,7,9,7,9,4,Complete
17038,20/02/2014,Home Questionnaire Pack 2,Almost never,Sometimes,Almost never,Sometimes,Almost never,Often,Almost never,Sometimes,Sometimes,Almost never,Almost never,Sometimes,Almost never,Never,Never,7,8,6,10,4,Complete
17038,19/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
17046,06/03/2013,Home Questionnaire Pack 1,Often,Often,Never,Never,Almost never,Often,Never,Almost never,Often,Almost never,Never,Sometimes,Never,Almost never,Never,10,9,3,7,4,Complete
17046,13/02/2014,Home Questionnaire Pack 2,Sometimes,Often,Sometimes,Almost never,Almost never,Sometimes,Never,Never,Almost never,Never,Never,Sometimes,Never,Never,Never,6,9,5,6,3,Complete
17046,21/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
17053,02/03/2013,Home Questionnaire Pack 1,Often,Never,Almost never,Sometimes,Never,Always,Never,Always,Often,Sometimes,Almost never,Never,Never,Never,Never,11,3,5,13,3,Complete
17053,06/09/2014,Home Questionnaire Pack 2,Often,Almost never,Almost never,Sometimes,Almost never,Often,Never,Almost never,Often,Sometimes,Almost never,Never,Never,Never,Never,11,5,5,9,3,Complete
17053,03/09/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
17061,07/03/2013,Home Questionnaire Pack 1,Often,Sometimes,Never,Sometimes,Almost never,Sometimes,Never,Almost never,Sometimes,Sometimes,Never,Often,Never,Never,Never,10,9,3,8,3,Complete
17061,19/03/2014,Home Questionnaire Pack 2,Often,Never,Sometimes,Sometimes,Almost never,Sometimes,Sometimes,Sometimes,Often,Almost never,Never,Never,Never,Never,Never,10,4,7,9,3,Complete
17079,02/03/2013,Home Questionnaire Pack 1,Sometimes,Never,Never,Sometimes,Never,Always,Almost never,Never,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,9,3,6,9,3,Complete
17079,17/03/2014,Home Questionnaire Pack 2,Often,Never,Never,Sometimes,Never,Always,Sometimes,Never,Always,Sometimes,Sometimes,Never,Never,Never,Never,12,3,7,9,3,Complete
17079,06/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
17087,03/02/2013,Home Questionnaire Pack 1,Almost never,Never,Never,Never,Never,Almost never,Never,Never,Almost never,Never,Sometimes,Sometimes,Never,Sometimes,Never,5,5,5,4,5,Complete
17087,20/02/2014,Home Questionnaire Pack 2,Almost never,Sometimes,Never,Never,Sometimes,Almost never,Never,Never,Almost never,Never,Never,Often,Never,Often,Never,5,10,3,4,6,Complete
17095,02/03/2013,Home Questionnaire Pack 1,Always,Never,Never,Often,Never,Always,Never,Sometimes,Always,Sometimes,Never,Almost never,Never,Never,Never,13,4,3,12,3,Complete
17095,20/02/2014,Home Questionnaire Pack 2,Often,Never,Never,Often,Almost never,Always,Never,Sometimes,Always,Often,Never,Almost never,Never,Never,Never,13,5,3,12,3,Complete
17095,06/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
17103,06/03/2013,Home Questionnaire Pack 1,Almost never,Often,Sometimes,Sometimes,Never,Sometimes,Almost never,Often,Sometimes,Almost never,Often,Almost never,Never,Never,Never,7,7,9,10,3,Complete
17103,16/02/2014,Home Questionnaire Pack 2,Almost never,Sometimes,Almost never,Sometimes,Never,Often,Sometimes,Sometimes,Sometimes,Almost never,Often,Never,Never,Never,Never,7,5,9,10,3,Complete
17103,11/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
17111,06/03/2013,Home Questionnaire Pack 1,Almost never,Sometimes,Never,Never,Sometimes,Always,Never,Almost never,Almost never,Almost never,Often,Sometimes,Never,Never,Never,6,9,6,8,3,Complete
17111,11/01/2014,Home Questionnaire Pack 2,Often,Never,Never,Never,Almost never,Always,Never,Sometimes,Often,Often,Sometimes,Sometimes,Never,Never,Never,12,6,5,9,3,Complete
17111,11/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
17129,11/03/2013,Home Questionnaire Pack 1,Often,Often,Almost never,Sometimes,Sometimes,Always,Almost never,Sometimes,Often,Often,Almost never,Almost never,Never,Never,Never,12,9,6,11,3,Complete
17129,15/02/2014,Home Questionnaire Pack 2,Often,Often,Always,Sometimes,Sometimes,Often,Almost never,Often,Often,Sometimes,Almost never,Almost never,Never,Never,Never,11,9,9,11,3,Complete
17129,18/06/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
17137,06/03/2013,Home Questionnaire Pack 1,Often,Never,Sometimes,Often,Never,Always,Almost never,Always,Always,Sometimes,Sometimes,Never,Never,Never,Never,12,3,8,14,3,Complete
17137,21/02/2014,Home Questionnaire Pack 2,Always,Never,Never,Often,Never,Often,Almost never,Sometimes,Always,Almost never,Almost never,Never,Never,Never,Never,12,3,5,11,3,Complete
17137,21/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
17145,13/03/2013,Home Questionnaire Pack 1,Sometimes,Almost never,Never,Often,Never,Often,Never,Often,Often,Almost never,Sometimes,Almost never,Never,Never,Never,9,5,5,12,3,Complete
17145,05/03/2014,Home Questionnaire Pack 2,Often,Never,Never,Often,Never,Often,Never,Often,Often,Sometimes,Never,Never,Never,Never,Never,11,3,3,12,3,Complete
17145,28/05/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
17152,02/03/2013,Home Questionnaire Pack 1,Often,Never,Almost never,Almost never,Never,Always,Never,Often,Always,Always,Almost never,Almost never,Never,Never,Never,14,4,5,11,3,Complete
